,name,date,expenses
2567,Susan Kalhorn,2020-03-03,591
2568,Susan Kalhorn,2020-03-04,2671
2569,Susan Kalhorn,2020-03-05,3122
2570,Susan Kalhorn,2020-03-06,704
2571,Susan Kalhorn,2020-03-07,245
2572,Susan Kalhorn,2020-03-08,1361
2573,Susan Kalhorn,2020-03-09,2992
2574,Susan Kalhorn,2020-03-10,1479
2575,Susan Kalhorn,2020-03-11,1135
2576,Susan Kalhorn,2020-03-12,473
2577,Susan Kalhorn,2020-03-13,2678
2578,Susan Kalhorn,2020-03-14,322
2579,Susan Kalhorn,2020-03-15,1487
2580,Susan Kalhorn,2020-03-16,519
2581,Susan Kalhorn,2020-03-17,1037
2582,Susan Kalhorn,2020-03-18,598
2583,Susan Kalhorn,2020-03-19,444
2584,Susan Kalhorn,2020-03-20,1064
2585,Susan Kalhorn,2020-03-21,316
2586,Susan Kalhorn,2020-03-22,1588
2587,Susan Kalhorn,2020-03-23,786
2588,Susan Kalhorn,2020-03-24,1387
2589,Susan Kalhorn,2020-03-25,2047
2590,Susan Kalhorn,2020-03-26,1913
2591,Susan Kalhorn,2020-03-27,392
2592,Susan Kalhorn,2020-03-28,2767
2593,Susan Kalhorn,2020-03-29,702
2594,Susan Kalhorn,2020-03-30,934
2595,Susan Kalhorn,2020-03-31,2294
2596,Susan Kalhorn,2020-04-01,1433
2597,Susan Kalhorn,2020-04-02,1580
2598,Susan Kalhorn,2020-04-03,1968
2599,Susan Kalhorn,2020-04-04,381
2600,Susan Kalhorn,2020-04-05,2039
2601,Susan Kalhorn,2020-04-06,549
2602,Susan Kalhorn,2020-04-07,1598
2603,Susan Kalhorn,2020-04-08,412
2604,Susan Kalhorn,2020-04-09,465
2605,Susan Kalhorn,2020-04-10,2071
2606,Susan Kalhorn,2020-04-11,1953
2607,Susan Kalhorn,2020-04-12,3159
2608,Susan Kalhorn,2020-04-13,603
2609,Susan Kalhorn,2020-04-14,2231
2610,Susan Kalhorn,2020-04-15,3300
2611,Susan Kalhorn,2020-04-16,2336
2612,Susan Kalhorn,2020-04-17,2656
2613,Susan Kalhorn,2020-04-18,399
2614,Susan Kalhorn,2020-04-19,3472
2615,Susan Kalhorn,2020-04-20,1810
2616,Susan Kalhorn,2020-04-21,247
2617,Susan Kalhorn,2020-04-22,1923
2618,Susan Kalhorn,2020-04-23,1510
2619,Susan Kalhorn,2020-04-24,300
2620,Susan Kalhorn,2020-04-25,284
2621,Susan Kalhorn,2020-04-26,1393
2622,Susan Kalhorn,2020-04-27,3303
2623,Susan Kalhorn,2020-04-28,2520
2624,Susan Kalhorn,2020-04-29,860
2625,Susan Kalhorn,2020-04-30,2395
2626,Susan Kalhorn,2020-05-01,399
2627,Susan Kalhorn,2020-05-02,1830
2628,Susan Kalhorn,2020-05-03,1569
2629,Susan Kalhorn,2020-05-04,700
2630,Susan Kalhorn,2020-05-05,1643
2631,Susan Kalhorn,2020-05-06,2381
2632,Susan Kalhorn,2020-05-07,3342
2633,Susan Kalhorn,2020-05-08,1855
2634,Susan Kalhorn,2020-05-09,1636
2635,Susan Kalhorn,2020-05-10,1196
2636,Susan Kalhorn,2020-05-11,1271
2637,Susan Kalhorn,2020-05-12,1201
2638,Susan Kalhorn,2020-05-13,3029
2639,Susan Kalhorn,2020-05-14,1980
2640,Susan Kalhorn,2020-05-15,1894
2641,Susan Kalhorn,2020-05-16,3468
2642,Susan Kalhorn,2020-05-17,3328
2643,Susan Kalhorn,2020-05-18,679
2644,Susan Kalhorn,2020-05-19,2421
2645,Susan Kalhorn,2020-05-20,2236
2646,Susan Kalhorn,2020-05-21,2187
2647,Susan Kalhorn,2020-05-22,1845
2648,Susan Kalhorn,2020-05-23,1768
2649,Susan Kalhorn,2020-05-24,2653
2650,Susan Kalhorn,2020-05-25,652
2651,Susan Kalhorn,2020-05-26,331
2652,Susan Kalhorn,2020-05-27,2216
2653,Susan Kalhorn,2020-05-28,1521
2654,Susan Kalhorn,2020-05-29,2804
2655,Susan Kalhorn,2020-05-30,1582
2656,Susan Kalhorn,2020-05-31,3194
2657,Susan Kalhorn,2020-06-01,2590
2658,Susan Kalhorn,2020-06-02,1224
2659,Susan Kalhorn,2020-06-03,1607
2660,Susan Kalhorn,2020-06-04,2628
2661,Susan Kalhorn,2020-06-05,1058
2662,Susan Kalhorn,2020-06-06,825
2663,Susan Kalhorn,2020-06-07,2598
2664,Susan Kalhorn,2020-06-08,382
2665,Susan Kalhorn,2020-06-09,2238
2666,Susan Kalhorn,2020-06-10,1539
2667,Susan Kalhorn,2020-06-11,907
2668,Susan Kalhorn,2020-06-12,862
2669,Susan Kalhorn,2020-06-13,1486
2670,Susan Kalhorn,2020-06-14,2619
2671,Susan Kalhorn,2020-06-15,1911
2672,Frederick Maguire,2020-01-01,2521
2673,Frederick Maguire,2020-01-02,2142
2674,Frederick Maguire,2020-01-03,885
2675,Frederick Maguire,2020-01-04,1814
2676,Frederick Maguire,2020-01-05,526
2677,Frederick Maguire,2020-01-06,358
2678,Frederick Maguire,2020-01-07,2712
2679,Frederick Maguire,2020-01-08,2558
2680,Frederick Maguire,2020-01-09,2693
2681,Frederick Maguire,2020-01-10,1034
2682,Frederick Maguire,2020-01-11,1172
2683,Frederick Maguire,2020-01-12,750
2684,Frederick Maguire,2020-01-13,2640
2685,Frederick Maguire,2020-01-14,3465
2686,Frederick Maguire,2020-01-15,2998
2687,Frederick Maguire,2020-01-16,489
2688,Frederick Maguire,2020-01-17,1571
2689,Frederick Maguire,2020-01-18,1894
2690,Frederick Maguire,2020-01-19,1682
2691,Frederick Maguire,2020-01-20,762
2692,Frederick Maguire,2020-01-21,3179
2693,Frederick Maguire,2020-01-22,347
2694,Frederick Maguire,2020-01-23,3137
2695,Frederick Maguire,2020-01-24,1817
2696,Frederick Maguire,2020-01-25,3305
2697,Frederick Maguire,2020-01-26,2347
2698,Frederick Maguire,2020-01-27,1652
2699,Frederick Maguire,2020-01-28,1295
2700,Frederick Maguire,2020-01-29,247
2701,Frederick Maguire,2020-01-30,2648
2702,Frederick Maguire,2020-01-31,2220
2703,Frederick Maguire,2020-02-01,474
2704,Frederick Maguire,2020-02-02,2172
2705,Frederick Maguire,2020-02-03,2521
2706,Frederick Maguire,2020-02-04,2106
2707,Frederick Maguire,2020-02-05,860
2708,Frederick Maguire,2020-02-06,3257
2709,Frederick Maguire,2020-02-07,481
2710,Frederick Maguire,2020-02-08,1678
2711,Frederick Maguire,2020-02-09,463
2712,Frederick Maguire,2020-02-10,2252
2713,Frederick Maguire,2020-02-11,1312
2714,Frederick Maguire,2020-02-12,3466
2715,Frederick Maguire,2020-02-13,3301
2716,Frederick Maguire,2020-02-14,307
2717,Frederick Maguire,2020-02-15,1287
2718,Frederick Maguire,2020-02-16,2336
2719,Frederick Maguire,2020-02-17,2028
2720,Frederick Maguire,2020-02-18,2417
2721,Frederick Maguire,2020-02-19,2632
2722,Frederick Maguire,2020-02-20,573
2723,Frederick Maguire,2020-02-21,1576
2724,Frederick Maguire,2020-02-22,1846
2725,Frederick Maguire,2020-02-23,1766
2726,Frederick Maguire,2020-02-24,1416
2727,Frederick Maguire,2020-02-25,3452
2728,Frederick Maguire,2020-02-26,2041
2729,Frederick Maguire,2020-02-27,2052
2730,Frederick Maguire,2020-02-28,3195
2731,Frederick Maguire,2020-02-29,3295
2732,Frederick Maguire,2020-03-01,1787
2733,Frederick Maguire,2020-03-02,1031
2734,Frederick Maguire,2020-03-03,465
2735,Frederick Maguire,2020-03-04,957
2736,Frederick Maguire,2020-03-05,3186
2737,Frederick Maguire,2020-03-06,1166
2738,Frederick Maguire,2020-03-07,2844
2739,Frederick Maguire,2020-03-08,2420
2740,Frederick Maguire,2020-03-09,3471
2741,Frederick Maguire,2020-03-10,1849
2742,Frederick Maguire,2020-03-11,2047
2743,Frederick Maguire,2020-03-12,2404
2744,Frederick Maguire,2020-03-13,1433
2745,Frederick Maguire,2020-03-14,722
2746,Frederick Maguire,2020-03-15,3435
2747,Frederick Maguire,2020-03-16,790
2748,Frederick Maguire,2020-03-17,2730
2749,Frederick Maguire,2020-03-18,2400
2750,Frederick Maguire,2020-03-19,1423
2751,Frederick Maguire,2020-03-20,2492
2752,Frederick Maguire,2020-03-21,2576
2753,Frederick Maguire,2020-03-22,2653
2754,Frederick Maguire,2020-03-23,3435
2755,Frederick Maguire,2020-03-24,2447
2756,Frederick Maguire,2020-03-25,1877
2757,Frederick Maguire,2020-03-26,2415
2758,Frederick Maguire,2020-03-27,1817
2759,Frederick Maguire,2020-03-28,1015
2760,Frederick Maguire,2020-03-29,2214
2761,Frederick Maguire,2020-03-30,2673
2762,Frederick Maguire,2020-03-31,2317
2763,Frederick Maguire,2020-04-01,3381
2764,Frederick Maguire,2020-04-02,3338
2765,Frederick Maguire,2020-04-03,1149
2766,Frederick Maguire,2020-04-04,2382
2767,Frederick Maguire,2020-04-05,1380
2768,Frederick Maguire,2020-04-06,822
2769,Frederick Maguire,2020-04-07,1715
2770,Frederick Maguire,2020-04-08,1288
2771,Frederick Maguire,2020-04-09,1732
2772,Frederick Maguire,2020-04-10,2693
2773,Frederick Maguire,2020-04-11,2572
2774,Frederick Maguire,2020-04-12,1054
2775,Frederick Maguire,2020-04-13,2871
2776,Frederick Maguire,2020-04-14,1578
2777,Frederick Maguire,2020-04-15,2068
2778,Frederick Maguire,2020-04-16,3362
2779,Frederick Maguire,2020-04-17,1909
2780,Frederick Maguire,2020-04-18,661
2781,Frederick Maguire,2020-04-19,927
2782,Frederick Maguire,2020-04-20,1531
2783,Frederick Maguire,2020-04-21,1192
2784,Frederick Maguire,2020-04-22,3316
2785,Frederick Maguire,2020-04-23,1712
2786,Frederick Maguire,2020-04-24,2759
2787,Frederick Maguire,2020-04-25,3444
2788,Frederick Maguire,2020-04-26,2107
2789,Frederick Maguire,2020-04-27,2565
2790,Frederick Maguire,2020-04-28,544
2791,Frederick Maguire,2020-04-29,1668
2792,Frederick Maguire,2020-04-30,391
2793,Frederick Maguire,2020-05-01,1955
2794,Frederick Maguire,2020-05-02,2356
2795,Frederick Maguire,2020-05-03,2714
2796,Frederick Maguire,2020-05-04,3319
2797,Frederick Maguire,2020-05-05,412
2798,Frederick Maguire,2020-05-06,1604
2799,Frederick Maguire,2020-05-07,2748
2800,Frederick Maguire,2020-05-08,498
2801,Frederick Maguire,2020-05-09,2405
2802,Frederick Maguire,2020-05-10,990
2803,Frederick Maguire,2020-05-11,2337
2804,Frederick Maguire,2020-05-12,1757
2805,Frederick Maguire,2020-05-13,271
2806,Frederick Maguire,2020-05-14,1493
2807,Frederick Maguire,2020-05-15,1121
2808,Frederick Maguire,2020-05-16,3410
2809,Frederick Maguire,2020-05-17,3382
2810,Frederick Maguire,2020-05-18,1919
2811,Frederick Maguire,2020-05-19,869
2812,Frederick Maguire,2020-05-20,1285
2813,Frederick Maguire,2020-05-21,1255
2814,Frederick Maguire,2020-05-22,1881
2815,Frederick Maguire,2020-05-23,2829
2816,Frederick Maguire,2020-05-24,1543
2817,Frederick Maguire,2020-05-25,3236
2818,Frederick Maguire,2020-05-26,2237
2819,Frederick Maguire,2020-05-27,1490
2820,Frederick Maguire,2020-05-28,3407
2821,Frederick Maguire,2020-05-29,2515
2822,Frederick Maguire,2020-05-30,1958
2823,Frederick Maguire,2020-05-31,3228
2824,Frederick Maguire,2020-06-01,2057
2825,Frederick Maguire,2020-06-02,1485
2826,Frederick Maguire,2020-06-03,2043
2827,Frederick Maguire,2020-06-04,1063
2828,Frederick Maguire,2020-06-05,1947
2829,Frederick Maguire,2020-06-06,2053
2830,Frederick Maguire,2020-06-07,1083
2831,Frederick Maguire,2020-06-08,1561
2832,Frederick Maguire,2020-06-09,708
2833,Frederick Maguire,2020-06-10,1814
2834,Frederick Maguire,2020-06-11,272
2835,Frederick Maguire,2020-06-12,2700
2836,Frederick Maguire,2020-06-13,2092
2837,Frederick Maguire,2020-06-14,2556
2838,Frederick Maguire,2020-06-15,2000
2839,Sharon Cole,2020-01-01,2516
2840,Sharon Cole,2020-01-02,672
2841,Sharon Cole,2020-01-03,2986
2842,Sharon Cole,2020-01-04,2326
2843,Sharon Cole,2020-01-05,3228
2844,Sharon Cole,2020-01-06,3361
2845,Sharon Cole,2020-01-07,3051
2846,Sharon Cole,2020-01-08,983
2847,Sharon Cole,2020-01-09,1036
2848,Sharon Cole,2020-01-10,2259
2849,Sharon Cole,2020-01-11,629
2850,Sharon Cole,2020-01-12,1267
2851,Sharon Cole,2020-01-13,2635
2852,Sharon Cole,2020-01-14,2342
2853,Sharon Cole,2020-01-15,3035
2854,Sharon Cole,2020-01-16,2862
2855,Sharon Cole,2020-01-17,2882
2856,Sharon Cole,2020-01-18,2426
2857,Sharon Cole,2020-01-19,1209
2858,Sharon Cole,2020-01-20,3198
2859,Sharon Cole,2020-01-21,680
2860,Sharon Cole,2020-01-22,1940
2861,Sharon Cole,2020-01-23,2786
2862,Sharon Cole,2020-01-24,1979
2863,Sharon Cole,2020-01-25,600
2864,Sharon Cole,2020-01-26,1795
2865,Sharon Cole,2020-01-27,1657
2866,Sharon Cole,2020-01-28,1595
2867,Sharon Cole,2020-01-29,1232
2868,Sharon Cole,2020-01-30,1654
2869,Sharon Cole,2020-01-31,272
2870,Sharon Cole,2020-02-01,890
2871,Sharon Cole,2020-02-02,421
2872,Sharon Cole,2020-02-03,2119
2873,Sharon Cole,2020-02-04,2691
2874,Sharon Cole,2020-02-05,3082
2875,Sharon Cole,2020-02-06,2444
2876,Sharon Cole,2020-02-07,2237
2877,Sharon Cole,2020-02-08,2456
2878,Sharon Cole,2020-02-09,1372
2879,Sharon Cole,2020-02-10,683
2880,Sharon Cole,2020-02-11,1995
2881,Sharon Cole,2020-02-12,1162
2882,Sharon Cole,2020-02-13,2748
2883,Sharon Cole,2020-02-14,1758
2884,Sharon Cole,2020-02-15,1592
2885,Sharon Cole,2020-02-16,295
2886,Sharon Cole,2020-02-17,1298
2887,Sharon Cole,2020-02-18,2083
2888,Sharon Cole,2020-02-19,2971
2889,Sharon Cole,2020-02-20,1404
2890,Sharon Cole,2020-02-21,1452
2891,Sharon Cole,2020-02-22,2825
2892,Sharon Cole,2020-02-23,2863
2893,Sharon Cole,2020-02-24,1593
2894,Sharon Cole,2020-02-25,2348
2895,Sharon Cole,2020-02-26,964
2896,Sharon Cole,2020-02-27,2413
2897,Sharon Cole,2020-02-28,2930
2898,Sharon Cole,2020-02-29,2692
2899,Sharon Cole,2020-03-01,3292
2900,Sharon Cole,2020-03-02,2893
2901,Sharon Cole,2020-03-03,992
2902,Sharon Cole,2020-03-04,2616
2903,Sharon Cole,2020-03-05,533
2904,Sharon Cole,2020-03-06,1575
2905,Sharon Cole,2020-03-07,915
2906,Sharon Cole,2020-03-08,3095
2907,Sharon Cole,2020-03-09,2079
2908,Sharon Cole,2020-03-10,3435
2909,Sharon Cole,2020-03-11,3303
2910,Sharon Cole,2020-03-12,3430
2911,Sharon Cole,2020-03-13,1403
2912,Sharon Cole,2020-03-14,2830
2913,Sharon Cole,2020-03-15,235
2914,Sharon Cole,2020-03-16,2679
2915,Sharon Cole,2020-03-17,909
2916,Sharon Cole,2020-03-18,1601
2917,Sharon Cole,2020-03-19,3312
2918,Sharon Cole,2020-03-20,1351
2919,Sharon Cole,2020-03-21,1099
2920,Sharon Cole,2020-03-22,2806
2921,Sharon Cole,2020-03-23,584
2922,Sharon Cole,2020-03-24,2321
2923,Sharon Cole,2020-03-25,987
2924,Sharon Cole,2020-03-26,1638
2925,Sharon Cole,2020-03-27,2629
2926,Sharon Cole,2020-03-28,2281
2927,Sharon Cole,2020-03-29,481
2928,Sharon Cole,2020-03-30,828
2929,Sharon Cole,2020-03-31,2394
2930,Sharon Cole,2020-04-01,2534
2931,Sharon Cole,2020-04-02,2256
2932,Sharon Cole,2020-04-03,2765
2933,Sharon Cole,2020-04-04,882
2934,Sharon Cole,2020-04-05,1296
2935,Sharon Cole,2020-04-06,2159
2936,Sharon Cole,2020-04-07,997
2937,Sharon Cole,2020-04-08,2832
2938,Sharon Cole,2020-04-09,254
2939,Sharon Cole,2020-04-10,1285
2940,Sharon Cole,2020-04-11,3411
2941,Sharon Cole,2020-04-12,1049
2942,Sharon Cole,2020-04-13,638
2943,Sharon Cole,2020-04-14,1092
2944,Sharon Cole,2020-04-15,2678
2945,Sharon Cole,2020-04-16,558
2946,Sharon Cole,2020-04-17,1892
2947,Sharon Cole,2020-04-18,3255
2948,Sharon Cole,2020-04-19,2701
2949,Sharon Cole,2020-04-20,1755
2950,Sharon Cole,2020-04-21,2862
2951,Sharon Cole,2020-04-22,1533
2952,Sharon Cole,2020-04-23,2281
2953,Sharon Cole,2020-04-24,3204
2954,Sharon Cole,2020-04-25,2504
2955,Sharon Cole,2020-04-26,785
2956,Sharon Cole,2020-04-27,960
2957,Sharon Cole,2020-04-28,2939
2958,Sharon Cole,2020-04-29,342
2959,Sharon Cole,2020-04-30,2221
2960,Sharon Cole,2020-05-01,2710
2961,Sharon Cole,2020-05-02,1110
2962,Sharon Cole,2020-05-03,1199
2963,Sharon Cole,2020-05-04,853
2964,Sharon Cole,2020-05-05,279
2965,Sharon Cole,2020-05-06,3182
2966,Sharon Cole,2020-05-07,1749
2967,Sharon Cole,2020-05-08,3469
2968,Sharon Cole,2020-05-09,419
2969,Sharon Cole,2020-05-10,1760
2970,Sharon Cole,2020-05-11,3481
2971,Sharon Cole,2020-05-12,383
2972,Sharon Cole,2020-05-13,801
2973,Sharon Cole,2020-05-14,1432
2974,Sharon Cole,2020-05-15,2048
2975,Sharon Cole,2020-05-16,2971
2976,Sharon Cole,2020-05-17,386
2977,Sharon Cole,2020-05-18,1094
2978,Sharon Cole,2020-05-19,2025
2979,Sharon Cole,2020-05-20,2792
2980,Sharon Cole,2020-05-21,2900
2981,Sharon Cole,2020-05-22,1051
2982,Sharon Cole,2020-05-23,1445
2983,Sharon Cole,2020-05-24,3109
2984,Sharon Cole,2020-05-25,2078
2985,Sharon Cole,2020-05-26,435
2986,Sharon Cole,2020-05-27,1692
2987,Sharon Cole,2020-05-28,3387
2988,Sharon Cole,2020-05-29,1765
2989,Sharon Cole,2020-05-30,2147
2990,Sharon Cole,2020-05-31,439
2991,Sharon Cole,2020-06-01,1010
2992,Sharon Cole,2020-06-02,3317
2993,Sharon Cole,2020-06-03,280
2994,Sharon Cole,2020-06-04,2070
2995,Sharon Cole,2020-06-05,1508
2996,Sharon Cole,2020-06-06,1862
2997,Sharon Cole,2020-06-07,3207
2998,Sharon Cole,2020-06-08,2185
2999,Sharon Cole,2020-06-09,2170
3000,Sharon Cole,2020-06-10,2347
3001,Sharon Cole,2020-06-11,2334
3002,Sharon Cole,2020-06-12,443
3003,Sharon Cole,2020-06-13,3363
3004,Sharon Cole,2020-06-14,1774
3005,Sharon Cole,2020-06-15,2632
3006,David Funk,2020-01-01,3212
3007,David Funk,2020-01-02,1310
3008,David Funk,2020-01-03,3034
3009,David Funk,2020-01-04,2539
3010,David Funk,2020-01-05,1598
3011,David Funk,2020-01-06,685
3012,David Funk,2020-01-07,2442
3013,David Funk,2020-01-08,2524
3014,David Funk,2020-01-09,1358
3015,David Funk,2020-01-10,867
3016,David Funk,2020-01-11,2050
3017,David Funk,2020-01-12,3274
3018,David Funk,2020-01-13,366
3019,David Funk,2020-01-14,1915
3020,David Funk,2020-01-15,1921
3021,David Funk,2020-01-16,1448
3022,David Funk,2020-01-17,1504
3023,David Funk,2020-01-18,3338
3024,David Funk,2020-01-19,2394
3025,David Funk,2020-01-20,3000
3026,David Funk,2020-01-21,2776
3027,David Funk,2020-01-22,2213
3028,David Funk,2020-01-23,901
3029,David Funk,2020-01-24,1940
3030,David Funk,2020-01-25,1393
3031,David Funk,2020-01-26,1161
3032,David Funk,2020-01-27,806
3033,David Funk,2020-01-28,2816
3034,David Funk,2020-01-29,1208
3035,David Funk,2020-01-30,2206
3036,David Funk,2020-01-31,3428
3037,David Funk,2020-02-01,1683
3038,David Funk,2020-02-02,2637
3039,David Funk,2020-02-03,2508
3040,David Funk,2020-02-04,1943
3041,David Funk,2020-02-05,2295
3042,David Funk,2020-02-06,237
3043,David Funk,2020-02-07,2528
3044,David Funk,2020-02-08,2021
3045,David Funk,2020-02-09,2910
3046,David Funk,2020-02-10,1684
3047,David Funk,2020-02-11,1145
3048,David Funk,2020-02-12,3171
3049,David Funk,2020-02-13,1645
3050,David Funk,2020-02-14,1371
3051,David Funk,2020-02-15,1399
3052,David Funk,2020-02-16,1314
3053,David Funk,2020-02-17,2882
3054,David Funk,2020-02-18,2995
3055,David Funk,2020-02-19,2047
3056,David Funk,2020-02-20,1855
3057,David Funk,2020-02-21,604
3058,David Funk,2020-02-22,479
3059,David Funk,2020-02-23,1549
3060,David Funk,2020-02-24,3487
3061,David Funk,2020-02-25,1295
3062,David Funk,2020-02-26,1947
3063,David Funk,2020-02-27,434
3064,David Funk,2020-02-28,1078
3065,David Funk,2020-02-29,2968
3066,David Funk,2020-03-01,3095
3067,David Funk,2020-03-02,1020
3068,David Funk,2020-03-03,2889
3069,David Funk,2020-03-04,1664
3070,David Funk,2020-03-05,223
3071,David Funk,2020-03-06,3381
3072,David Funk,2020-03-07,2178
3073,David Funk,2020-03-08,2963
3074,David Funk,2020-03-09,2420
3075,David Funk,2020-03-10,3108
3076,David Funk,2020-03-11,977
3077,David Funk,2020-03-12,578
3078,David Funk,2020-03-13,763
3079,David Funk,2020-03-14,2672
3080,David Funk,2020-03-15,1678
3081,David Funk,2020-03-16,1963
3082,David Funk,2020-03-17,1357
3083,David Funk,2020-03-18,2232
3084,David Funk,2020-03-19,2624
3085,David Funk,2020-03-20,1618
3086,David Funk,2020-03-21,311
3087,David Funk,2020-03-22,1969
3088,David Funk,2020-03-23,2197
3089,David Funk,2020-03-24,2789
3090,David Funk,2020-03-25,3056
3091,David Funk,2020-03-26,2331
3092,David Funk,2020-03-27,3455
3093,David Funk,2020-03-28,674
3094,David Funk,2020-03-29,1348
3095,David Funk,2020-03-30,643
3096,David Funk,2020-03-31,1406
3097,David Funk,2020-04-01,2389
3098,David Funk,2020-04-02,1383
3099,David Funk,2020-04-03,2578
3100,David Funk,2020-04-04,1033
3101,David Funk,2020-04-05,2210
3102,David Funk,2020-04-06,2915
3103,David Funk,2020-04-07,639
3104,David Funk,2020-04-08,831
3105,David Funk,2020-04-09,1398
3106,David Funk,2020-04-10,3458
3107,David Funk,2020-04-11,594
3108,David Funk,2020-04-12,2307
3109,David Funk,2020-04-13,2814
3110,David Funk,2020-04-14,2829
3111,David Funk,2020-04-15,1134
3112,David Funk,2020-04-16,1152
3113,David Funk,2020-04-17,3089
3114,David Funk,2020-04-18,661
3115,David Funk,2020-04-19,1315
3116,David Funk,2020-04-20,3377
3117,David Funk,2020-04-21,1148
3118,David Funk,2020-04-22,260
3119,David Funk,2020-04-23,588
3120,David Funk,2020-04-24,693
3121,David Funk,2020-04-25,1434
3122,David Funk,2020-04-26,547
3123,David Funk,2020-04-27,653
3124,David Funk,2020-04-28,1283
3125,David Funk,2020-04-29,3280
3126,David Funk,2020-04-30,777
3127,David Funk,2020-05-01,2544
3128,David Funk,2020-05-02,1755
3129,David Funk,2020-05-03,1243
3130,David Funk,2020-05-04,1017
3131,David Funk,2020-05-05,2762
3132,David Funk,2020-05-06,3152
3133,David Funk,2020-05-07,1392
3134,David Funk,2020-05-08,1014
3135,David Funk,2020-05-09,1805
3136,David Funk,2020-05-10,2275
3137,David Funk,2020-05-11,218
3138,David Funk,2020-05-12,1703
3139,David Funk,2020-05-13,1446
3140,David Funk,2020-05-14,1492
3141,David Funk,2020-05-15,309
3142,David Funk,2020-05-16,3136
3143,David Funk,2020-05-17,3093
3144,David Funk,2020-05-18,3062
3145,David Funk,2020-05-19,1739
3146,David Funk,2020-05-20,718
3147,David Funk,2020-05-21,962
3148,David Funk,2020-05-22,1142
3149,David Funk,2020-05-23,2063
3150,David Funk,2020-05-24,708
3151,David Funk,2020-05-25,1848
3152,David Funk,2020-05-26,830
3153,David Funk,2020-05-27,3149
3154,David Funk,2020-05-28,1817
3155,David Funk,2020-05-29,2070
3156,David Funk,2020-05-30,2277
3157,David Funk,2020-05-31,1774
3158,David Funk,2020-06-01,512
3159,David Funk,2020-06-02,3011
3160,David Funk,2020-06-03,788
3161,David Funk,2020-06-04,3446
3162,David Funk,2020-06-05,2453
3163,David Funk,2020-06-06,1772
3164,David Funk,2020-06-07,2151
3165,David Funk,2020-06-08,1484
3166,David Funk,2020-06-09,309
3167,David Funk,2020-06-10,1459
3168,David Funk,2020-06-11,1960
3169,David Funk,2020-06-12,2723
3170,David Funk,2020-06-13,334
3171,David Funk,2020-06-14,1988
3172,David Funk,2020-06-15,2689
3173,Paula Field,2020-01-01,3329
3174,Paula Field,2020-01-02,637
3175,Paula Field,2020-01-03,1757
3176,Paula Field,2020-01-04,2957
3177,Paula Field,2020-01-05,2237
3178,Paula Field,2020-01-06,340
3179,Paula Field,2020-01-07,3468
3180,Paula Field,2020-01-08,2670
3181,Paula Field,2020-01-09,1095
3182,Paula Field,2020-01-10,1510
3183,Paula Field,2020-01-11,2450
3184,Paula Field,2020-01-12,3084
3185,Paula Field,2020-01-13,1905
3186,Paula Field,2020-01-14,1679
3187,Paula Field,2020-01-15,2445
3188,Paula Field,2020-01-16,792
3189,Paula Field,2020-01-17,1484
3190,Paula Field,2020-01-18,2529
3191,Paula Field,2020-01-19,1667
3192,Paula Field,2020-01-20,1803
3193,Paula Field,2020-01-21,3110
3194,Paula Field,2020-01-22,228
3195,Paula Field,2020-01-23,1732
3196,Paula Field,2020-01-24,1142
3197,Paula Field,2020-01-25,2182
3198,Paula Field,2020-01-26,3137
3199,Paula Field,2020-01-27,861
3200,Paula Field,2020-01-28,3265
3201,Paula Field,2020-01-29,842
3202,Paula Field,2020-01-30,1005
3203,Paula Field,2020-01-31,1773
3204,Paula Field,2020-02-01,2953
3205,Paula Field,2020-02-02,923
3206,Paula Field,2020-02-03,1855
3207,Paula Field,2020-02-04,1735
3208,Paula Field,2020-02-05,2981
3209,Paula Field,2020-02-06,2145
3210,Paula Field,2020-02-07,3238
3211,Paula Field,2020-02-08,1050
3212,Paula Field,2020-02-09,1454
3213,Paula Field,2020-02-10,3275
3214,Paula Field,2020-02-11,2075
3215,Paula Field,2020-02-12,3199
3216,Paula Field,2020-02-13,2079
3217,Paula Field,2020-02-14,463
3218,Paula Field,2020-02-15,2201
3219,Paula Field,2020-02-16,754
3220,Paula Field,2020-02-17,1723
3221,Paula Field,2020-02-18,1833
3222,Paula Field,2020-02-19,3184
3223,Paula Field,2020-02-20,498
3224,Paula Field,2020-02-21,554
3225,Paula Field,2020-02-22,253
3226,Paula Field,2020-02-23,597
3227,Paula Field,2020-02-24,1596
3228,Paula Field,2020-02-25,2130
3229,Paula Field,2020-02-26,231
3230,Paula Field,2020-02-27,3260
3231,Paula Field,2020-02-28,210
3232,Paula Field,2020-02-29,3316
3233,Paula Field,2020-03-01,3307
3234,Paula Field,2020-03-02,2238
